volume,part,chapter,value,emphasis,keywords,keytokens,emotionwords
Том второй,Часть третья,XI,113,"После первого чувства недоуменья, возбужденного в родителях предложением Берга, в семействе водворилась обычная в таких случаях праздничность и РАДОСТЬ, но РАДОСТЬ была не искренняя, а внешняя. В чувствах родных относительно этой свадьбы были заметны замешательство и стыдливость. Как будто им совестно было теперь за то, что они мало любили Веру и теперь так охотно сбывали ее с рук. Больше всех смущен был старый граф. Он, вероятно, не умел бы назвать того, что было причиной его смущения, а причина эта была его денежные дела. Он решительно не знал, что у него есть, сколько у него долгов и что он в состоянии будет дать в приданое Вере. Когда родились дочери, каждой было назначено по триста душ в приданое; но одна из этих деревень была уж продана, а другая заложена и так просрочена, что должна была продаваться, поэтому отдать имение было невозможно. Денег тоже не было.",радость,радость,радость
Том второй,Часть третья,XII,114,"Анна Михайловна, в последнее время реже бывавшая у Ростовых, тоже держала себя как-то особенно достойно и всякий раз ВОСТОРЖЕННО и благодарно говорила о достоинствах своего сына и о блестящей карьере, на которой он находился. Когда Ростовы приехали в Петербург, Борис приехал к ним с визитом.",восторженно,восторженно,восторг
Том второй,Часть третья,XII,114,"Борис помнил ту Наташу в коротеньком платье, с черными блестящими из-под локонов глазами и с отчаянным детским смехом, которую он знал четыре года тому назад, и потому, когда вошла совсем другая Наташа, он смутился и лицо его выразило восторженное удивление. Это выражение его лица ОБРАДОВАЛО Наташу.",обрадовать,обрадовало,радость
Том второй,Часть третья,XII,114,"Борис помнил ту Наташу в коротеньком платье, с черными блестящими из-под локонов глазами и с отчаянным детским смехом, которую он знал четыре года тому назад, и потому, когда вошла совсем другая Наташа, он смутился и лицо его выразило ВОСТОРЖЕННОЕ удивление. Это выражение его лица обрадовало Наташу.",восторженный,восторженное,восторг
Том второй,Часть третья,XIII,115,"«Соня? — подумала она, глядя на спящую свернувшуюся кошечку с ее огромной косой. — Нет, куда ей! Она добродетельная. Она влюбилась в Николеньку и больше ничего знать не хочет. Мама и та не понимает. Это удивительно, как я умна и как... она мила», — продолжала она, говоря про себя в третьем лице и воображая, что это говорит про нее какой-то очень умный, самый умный и самый хороший мужчина... «Все, все в ней есть, — продолжал этот мужчина, — умна необыкновенно, мила и, потом, хороша, необыкновенно хороша, ловка — плавает, верхом ездит отлично, а голос! Можно сказать удивительный голос!» Она пропела свою любимую музыкальную фразу из херубиниевской оперы, бросилась на постель, засмеялась от РАДОСТНОЙ мысли, что она сейчас заснет, крикнула Дуняшу потушить свечку, и еще Дуняша не успела выйти из комнаты, как она уже перешла в другой, еще более счастливый мир сновидений, где все было так же легко и прекрасно, как и в действительности, но только было еще лучше, потому что было по-другому.",радостный,радостной,радость
Том второй,Часть третья,XIII,115,"«Соня? — подумала она, глядя на спящую свернувшуюся кошечку с ее огромной косой. — Нет, куда ей! Она добродетельная. Она влюбилась в Николеньку и больше ничего знать не хочет. Мама и та не понимает. Это удивительно, как я умна и как... она мила», — продолжала она, говоря про себя в третьем лице и воображая, что это говорит про нее какой-то очень умный, самый умный и самый хороший мужчина... «Все, все в ней есть, — продолжал этот мужчина, — умна необыкновенно, мила и, потом, хороша, необыкновенно хороша, ловка — плавает, верхом ездит отлично, а голос! Можно сказать удивительный голос!» Она пропела свою любимую музыкальную фразу из херубиниевской оперы, бросилась на постель, засмеялась от РАДОСТНОЙ мысли, что она сейчас заснет, крикнула Дуняшу потушить свечку, и еще Дуняша не успела выйти из комнаты, как она уже перешла в другой, еще более счастливый мир сновидений, где все было так же легко и прекрасно, как и в действительности, но только было еще лучше, потому что было по-другому.",радостный,радостной,радость
Том второй,Часть третья,XIII,115,"«Соня? — подумала она, глядя на спящую свернувшуюся кошечку с ее огромной косой. — Нет, куда ей! Она добродетельная. Она влюбилась в Николеньку и больше ничего знать не хочет. Мама и та не понимает. Это удивительно, как я умна и как... она мила», — продолжала она, говоря про себя в третьем лице и воображая, что это говорит про нее какой-то очень умный, самый умный и самый хороший мужчина... «Все, все в ней есть, — продолжал этот мужчина, — умна необыкновенно, мила и, потом, хороша, необыкновенно хороша, ловка — плавает, верхом ездит отлично, а голос! Можно сказать удивительный голос!» Она пропела свою любимую музыкальную фразу из херубиниевской оперы, бросилась на постель, засмеялась от радостной мысли, что она сейчас заснет, крикнула Дуняшу потушить свечку, и еще Дуняша не успела выйти из комнаты, как она уже перешла в другой, еще более СЧАСТЛИВЫЙ мир сновидений, где все было так же легко и прекрасно, как и в действительности, но только было еще лучше, потому что было по-другому.",счастливый,счастливый,счастье
Том второй,Часть третья,XIII,115,"«Соня? — подумала она, глядя на спящую свернувшуюся кошечку с ее огромной косой. — Нет, куда ей! Она добродетельная. Она влюбилась в Николеньку и больше ничего знать не хочет. Мама и та не понимает. Это удивительно, как я умна и как... она мила», — продолжала она, говоря про себя в третьем лице и воображая, что это говорит про нее какой-то очень умный, самый умный и самый хороший мужчина... «Все, все в ней есть, — продолжал этот мужчина, — умна необыкновенно, мила и, потом, хороша, необыкновенно хороша, ловка — плавает, верхом ездит отлично, а голос! Можно сказать удивительный голос!» Она пропела свою любимую музыкальную фразу из херубиниевской оперы, бросилась на постель, засмеялась от радостной мысли, что она сейчас заснет, крикнула Дуняшу потушить свечку, и еще Дуняша не успела выйти из комнаты, как она уже перешла в другой, еще более СЧАСТЛИВЫЙ мир сновидений, где все было так же легко и прекрасно, как и в действительности, но только было еще лучше, потому что было по-другому.",счастливый,счастливый,счастье
Том второй,Часть третья,XIV,116,"Перонская была уже готова. Несмотря на ее старость и некрасивость, у нее происходило точно то же, что у Ростовых, хотя не с такой торопливостью (для нее это было дело привычное), но так же было надушено, вымыто, напудрено старое, некрасивое тело, так же старательно промыто за ушами, и даже так же, как у Ростовых, старая горничная ВОСТОРЖЕННО любовалась нарядом своей госпожи, когда она в желтом платье с шифром вышла в гостиную. Перонская похвалила туалеты Ростовых.",восторженно,восторженно,восторг
Том второй,Часть третья,XV,117,"В сыром, холодном воздухе, в тесноте и неполной темноте колыхающейся кареты она в первый раз живо представила себе то, что ожидает ее там, на бале, в освещенных залах, — музыка, цветы, танцы, государь, вся блестящая молодежь Петербурга. То, что ее ожидало, было так прекрасно, что она не верила даже тому, что это будет: так это было несообразно с впечатлением холода, тесноты и темноты кареты. Она поняла все то, что ее ожидает, только тогда, когда, пройдя по красному сукну подъезда, она вошла в сени, сняла шубу и пошла рядом с Соней впереди матери между цветами по освещенной лестнице. Только тогда она вспомнила, как ей надо было себя держать на бале, и постаралась принять ту величественную манеру, которую она считала необходимой для девушки на бале. Но, к СЧАСТЬЮ ее, она почувствовала, что глаза ее разбегались: она ничего не видала ясно, пульс ее забил сто раз в минуту, и кровь стала стучать у ее сердца. Она не могла принять той манеры, которая бы сделала ее смешной, и шла, замирая от волнения и стараясь всеми силами только скрыть его. И это-то была та самая манера, которая более всего шла к ней. Впереди, сзади их, так же тихо переговариваясь и так же в бальных платьях, входили гости. Зеркала по лестнице отражали дам в белых, голубых, розовых платьях, с бриллиантами и жемчугами на открытых руках и шеях.",счастие,счастью,счастье
Том второй,Часть третья,XV,117,"В сыром, холодном воздухе, в тесноте и неполной темноте колыхающейся кареты она в первый раз живо представила себе то, что ожидает ее там, на бале, в освещенных залах, — музыка, цветы, танцы, государь, вся блестящая молодежь Петербурга. То, что ее ожидало, было так прекрасно, что она не верила даже тому, что это будет: так это было несообразно с впечатлением холода, тесноты и темноты кареты. Она поняла все то, что ее ожидает, только тогда, когда, пройдя по красному сукну подъезда, она вошла в сени, сняла шубу и пошла рядом с Соней впереди матери между цветами по освещенной лестнице. Только тогда она вспомнила, как ей надо было себя держать на бале, и постаралась принять ту величественную манеру, которую она считала необходимой для девушки на бале. Но, к СЧАСТЬЮ ее, она почувствовала, что глаза ее разбегались: она ничего не видала ясно, пульс ее забил сто раз в минуту, и кровь стала стучать у ее сердца. Она не могла принять той манеры, которая бы сделала ее смешной, и шла, замирая от волнения и стараясь всеми силами только скрыть его. И это-то была та самая манера, которая более всего шла к ней. Впереди, сзади их, так же тихо переговариваясь и так же в бальных платьях, входили гости. Зеркала по лестнице отражали дам в белых, голубых, розовых платьях, с бриллиантами и жемчугами на открытых руках и шеях.",счастие,счастью,счастье
Том второй,Часть третья,XV,117,"Наташа с РАДОСТЬЮ смотрела на знакомое лицо Пьера, этого шута горохового, как называла его Перонская, и знала, что Пьер их, и в особенности ее, отыскивал в толпе. Пьер обещал ей быть на бале и представить ей кавалеров.",радость,радостью,радость
Том второй,Часть третья,XVI,118,"Все расступились и государь, улыбаясь и не в такт ведя за руку хозяйку дома, вышел из дверей гостиной. За ним шли хозяин с М. А. Нарышкиной, потом посланники, министры, разные генералы, которых, не умолкая, называла Перонская. Больше половины дам имели кавалеров и шли или приготовлялись идти в польский. Наташа чувствовала, что она оставалась с матерью и Соней в числе меньшей части дам, оттесненных к стене и не взятых в польский. Она стояла опустив свои тоненькие руки, и с мерной поднимающейся, чуть определенной грудью, сдерживая дыхание, блестящими испуганными глазами глядела перед собой, с выражением готовности на величайшую РАДОСТЬ и на величайшее горе. Ее не занимали ни государь, ни все важные лица, на которых указывала Перонская, — у ней была одна мысль: «Неужели так никто не подойдет ко мне, неужели я не буду танцевать между первыми, неужели меня не заметят все эти мужчины, которые теперь, кажется, и не видят меня, а ежели смотрят на меня, то смотрят с таким выражением, как будто говорят: „А! это не она, так и нечего смотреть!“ Нет, это не может быть! — думала она. — Они должны же знать, как мне хочется танцевать, как я отлично танцую и как им весело будет танцевать со мною».",радость,радость,радость
Том второй,Часть третья,XVI,118,"— Я имею удовольствие быть знакомым, ежели графиня помнит меня, — сказал князь Андрей с учтивым и низким поклоном, совершенно противоречащим замечаниям Перонской о его грубости, подходя к Наташе и занося руку, чтоб обнять ее талию еще прежде, чем он договорил приглашение на танец. Он предложил ей тур вальса. То замирающее выражение лица Наташи, готовое на отчаяние и на восторг, вдруг осветилось СЧАСТЛИВОЙ, благодарной, детской улыбкой.",счастливый,счастливой,счастье
Том второй,Часть третья,XVI,118,"— Я имею удовольствие быть знакомым, ежели графиня помнит меня, — сказал князь Андрей с учтивым и низким поклоном, совершенно противоречащим замечаниям Перонской о его грубости, подходя к Наташе и занося руку, чтоб обнять ее талию еще прежде, чем он договорил приглашение на танец. Он предложил ей тур вальса. То замирающее выражение лица Наташи, готовое на отчаяние и на восторг, вдруг осветилось СЧАСТЛИВОЙ, благодарной, детской улыбкой.",счастливый,счастливой,счастье
Том второй,Часть третья,XVI,118,"— Я имею удовольствие быть знакомым, ежели графиня помнит меня, — сказал князь Андрей с учтивым и низким поклоном, совершенно противоречащим замечаниям Перонской о его грубости, подходя к Наташе и занося руку, чтоб обнять ее талию еще прежде, чем он договорил приглашение на танец. Он предложил ей тур вальса. То замирающее выражение лица Наташи, готовое на отчаяние и на ВОСТОРГ, вдруг осветилось счастливой, благодарной, детской улыбкой.",восторг,восторг,восторг
Том второй,Часть третья,XVI,118,"«Давно я ждала тебя», — как будто сказала эта испуганная и счастливая девочка своей просиявшей из-за готовых слез улыбкой, поднимая свою руку на плечо князя Андрея. Они были вторая пара, вошедшая в круг. Князь Андрей был одним из лучших танцоров своего времени. Наташа танцевала превосходно. Ножки ее в бальных атласных башмачках быстро, легко и независимо от нее делали свое дело, а лицо ее сияло восторгом СЧАСТИЯ. Ее оголенные шея и руки были худы и некрасивы в сравнении с плечами Элен. Ее плечи были худы, грудь неопределенна, руки тонки; но на Элен был уже как будто лак от всех тысяч взглядов, скользивших по ее телу, а Наташа казалась девочкой, которую в первый раз оголили и которой бы очень стыдно это было, ежели бы ее не уверили, что это так необходимо надо.",счастие,счастия,счастье
Том второй,Часть третья,XVI,118,"«Давно я ждала тебя», — как будто сказала эта испуганная и СЧАСТЛИВАЯ девочка своей просиявшей из-за готовых слез улыбкой, поднимая свою руку на плечо князя Андрея. Они были вторая пара, вошедшая в круг. Князь Андрей был одним из лучших танцоров своего времени. Наташа танцевала превосходно. Ножки ее в бальных атласных башмачках быстро, легко и независимо от нее делали свое дело, а лицо ее сияло восторгом счастия. Ее оголенные шея и руки были худы и некрасивы в сравнении с плечами Элен. Ее плечи были худы, грудь неопределенна, руки тонки; но на Элен был уже как будто лак от всех тысяч взглядов, скользивших по ее телу, а Наташа казалась девочкой, которую в первый раз оголили и которой бы очень стыдно это было, ежели бы ее не уверили, что это так необходимо надо.",счастливый,счастливая,счастье
Том второй,Часть третья,XVI,118,"«Давно я ждала тебя», — как будто сказала эта испуганная и счастливая девочка своей просиявшей из-за готовых слез улыбкой, поднимая свою руку на плечо князя Андрея. Они были вторая пара, вошедшая в круг. Князь Андрей был одним из лучших танцоров своего времени. Наташа танцевала превосходно. Ножки ее в бальных атласных башмачках быстро, легко и независимо от нее делали свое дело, а лицо ее сияло восторгом СЧАСТИЯ. Ее оголенные шея и руки были худы и некрасивы в сравнении с плечами Элен. Ее плечи были худы, грудь неопределенна, руки тонки; но на Элен был уже как будто лак от всех тысяч взглядов, скользивших по ее телу, а Наташа казалась девочкой, которую в первый раз оголили и которой бы очень стыдно это было, ежели бы ее не уверили, что это так необходимо надо.",счастие,счастия,счастье
Том второй,Часть третья,XVI,118,"«Давно я ждала тебя», — как будто сказала эта испуганная и СЧАСТЛИВАЯ девочка своей просиявшей из-за готовых слез улыбкой, поднимая свою руку на плечо князя Андрея. Они были вторая пара, вошедшая в круг. Князь Андрей был одним из лучших танцоров своего времени. Наташа танцевала превосходно. Ножки ее в бальных атласных башмачках быстро, легко и независимо от нее делали свое дело, а лицо ее сияло восторгом счастия. Ее оголенные шея и руки были худы и некрасивы в сравнении с плечами Элен. Ее плечи были худы, грудь неопределенна, руки тонки; но на Элен был уже как будто лак от всех тысяч взглядов, скользивших по ее телу, а Наташа казалась девочкой, которую в первый раз оголили и которой бы очень стыдно это было, ежели бы ее не уверили, что это так необходимо надо.",счастливый,счастливая,счастье
Том второй,Часть третья,XVI,118,"«Давно я ждала тебя», — как будто сказала эта испуганная и счастливая девочка своей просиявшей из-за готовых слез улыбкой, поднимая свою руку на плечо князя Андрея. Они были вторая пара, вошедшая в круг. Князь Андрей был одним из лучших танцоров своего времени. Наташа танцевала превосходно. Ножки ее в бальных атласных башмачках быстро, легко и независимо от нее делали свое дело, а лицо ее сияло ВОСТОРГОМ счастия. Ее оголенные шея и руки были худы и некрасивы в сравнении с плечами Элен. Ее плечи были худы, грудь неопределенна, руки тонки; но на Элен был уже как будто лак от всех тысяч взглядов, скользивших по ее телу, а Наташа казалась девочкой, которую в первый раз оголили и которой бы очень стыдно это было, ежели бы ее не уверили, что это так необходимо надо.",восторг,восторгом,восторг
Том второй,Часть третья,XVII,119,"После князя Андрея к Наташе подошел Борис, приглашая ее на танцы, подошел и тот танцор-адъютант, начавший бал, и еще молодые люди, и Наташа, передавая своих излишних кавалеров Соне, СЧАСТЛИВАЯ и раскрасневшаяся, не переставала танцевать целый вечер. Она ничего не заметила и не видала из того, что занимало всех на этом бале. Она не только не заметила, как государь долго говорил с французским посланником, как он особенно милостиво говорил с такой-то дамой, как принц такой-то и такой-то сделали и сказали то-то, как Элен имела большой успех и удостоилась особенного внимания такого-то; она не видала даже государя и заметила, что он уехал, только потому, что после его отъезда бал более оживился. Один из веселых котильонов, перед ужином, князь Андрей опять танцевал с Наташей. Он напомнил ей о их первом свиданье в отрадненской аллее и о том, как она не могла заснуть в лунную ночь и как он невольно слышал ее. Наташа покраснела при этом напоминании и старалась оправдаться, как будто было что-то стыдное в том чувстве, в котором невольно подслушал ее князь Андрей.",счастливая,счастливая,счастье
Том второй,Часть третья,XVII,119,"Князь Андрей, как все люди, выросшие в свете, любил встречать в свете то, что не имело на себе общего светского отпечатка. И такова была Наташа, с ее удивлением, РАДОСТЬЮ, и робостью, и даже ошибками во французском языке. Он особенно нежно и бережно обращался и говорил с нею. Сидя подле нее, разговаривая с нею о самых простых и ничтожных предметах, князь Андрей любовался на радостный блеск ее глаз и улыбки, относившейся не к говоренным речам, а к ее внутреннему счастию. В то время как Наташу выбирали и она с улыбкой вставала и танцевала по зале, князь Андрей любовался в особенности на ее робкую грацию. В середине котильона Наташа, окончив фигуру, еще тяжело дыша, подходила к своему месту. Новый кавалер опять пригласил ее. Она устала и запыхалась и, видимо, подумала отказаться, но тотчас опять весело подняла руку на плечо кавалера и улыбнулась князю Андрею.",радость,радостью,радость
Том второй,Часть третья,XVII,119,"Князь Андрей, как все люди, выросшие в свете, любил встречать в свете то, что не имело на себе общего светского отпечатка. И такова была Наташа, с ее удивлением, радостью, и робостью, и даже ошибками во французском языке. Он особенно нежно и бережно обращался и говорил с нею. Сидя подле нее, разговаривая с нею о самых простых и ничтожных предметах, князь Андрей любовался на РАДОСТНЫЙ блеск ее глаз и улыбки, относившейся не к говоренным речам, а к ее внутреннему счастию. В то время как Наташу выбирали и она с улыбкой вставала и танцевала по зале, князь Андрей любовался в особенности на ее робкую грацию. В середине котильона Наташа, окончив фигуру, еще тяжело дыша, подходила к своему месту. Новый кавалер опять пригласил ее. Она устала и запыхалась и, видимо, подумала отказаться, но тотчас опять весело подняла руку на плечо кавалера и улыбнулась князю Андрею.",радостный,радостный,радость
Том второй,Часть третья,XVII,119,"Князь Андрей, как все люди, выросшие в свете, любил встречать в свете то, что не имело на себе общего светского отпечатка. И такова была Наташа, с ее удивлением, радостью, и робостью, и даже ошибками во французском языке. Он особенно нежно и бережно обращался и говорил с нею. Сидя подле нее, разговаривая с нею о самых простых и ничтожных предметах, князь Андрей любовался на РАДОСТНЫЙ блеск ее глаз и улыбки, относившейся не к говоренным речам, а к ее внутреннему счастию. В то время как Наташу выбирали и она с улыбкой вставала и танцевала по зале, князь Андрей любовался в особенности на ее робкую грацию. В середине котильона Наташа, окончив фигуру, еще тяжело дыша, подходила к своему месту. Новый кавалер опять пригласил ее. Она устала и запыхалась и, видимо, подумала отказаться, но тотчас опять весело подняла руку на плечо кавалера и улыбнулась князю Андрею.",радостный,радостный,радость
Том второй,Часть третья,XVII,119,"Князь Андрей, как все люди, выросшие в свете, любил встречать в свете то, что не имело на себе общего светского отпечатка. И такова была Наташа, с ее удивлением, радостью, и робостью, и даже ошибками во французском языке. Он особенно нежно и бережно обращался и говорил с нею. Сидя подле нее, разговаривая с нею о самых простых и ничтожных предметах, князь Андрей любовался на радостный блеск ее глаз и улыбки, относившейся не к говоренным речам, а к ее внутреннему СЧАСТИЮ. В то время как Наташу выбирали и она с улыбкой вставала и танцевала по зале, князь Андрей любовался в особенности на ее робкую грацию. В середине котильона Наташа, окончив фигуру, еще тяжело дыша, подходила к своему месту. Новый кавалер опять пригласил ее. Она устала и запыхалась и, видимо, подумала отказаться, но тотчас опять весело подняла руку на плечо кавалера и улыбнулась князю Андрею.",счастие,счастию,счастье
Том второй,Часть третья,XVII,119,"Князь Андрей, как все люди, выросшие в свете, любил встречать в свете то, что не имело на себе общего светского отпечатка. И такова была Наташа, с ее удивлением, радостью, и робостью, и даже ошибками во французском языке. Он особенно нежно и бережно обращался и говорил с нею. Сидя подле нее, разговаривая с нею о самых простых и ничтожных предметах, князь Андрей любовался на радостный блеск ее глаз и улыбки, относившейся не к говоренным речам, а к ее внутреннему СЧАСТИЮ. В то время как Наташу выбирали и она с улыбкой вставала и танцевала по зале, князь Андрей любовался в особенности на ее робкую грацию. В середине котильона Наташа, окончив фигуру, еще тяжело дыша, подходила к своему месту. Новый кавалер опять пригласил ее. Она устала и запыхалась и, видимо, подумала отказаться, но тотчас опять весело подняла руку на плечо кавалера и улыбнулась князю Андрею.",счастие,счастию,счастье
Том второй,Часть третья,XVII,119,"«Я бы РАДА была отдохнуть и посидеть с вами, я устала; но вы видите, как меня выбирают, и я этому РАДА, и я счастлива, и я всех люблю, и мы с вами всё это понимаем», — и еще многое и многое сказала эта улыбка. Когда кавалер оставил ее, Наташа побежала через залу, чтобы взять двух дам для фигур.",рад,рада,радость
Том второй,Часть третья,XVII,119,"«Я бы РАДА была отдохнуть и посидеть с вами, я устала; но вы видите, как меня выбирают, и я этому РАДА, и я счастлива, и я всех люблю, и мы с вами всё это понимаем», — и еще многое и многое сказала эта улыбка. Когда кавалер оставил ее, Наташа побежала через залу, чтобы взять двух дам для фигур.",рад,рада,радость
Том второй,Часть третья,XVII,119,"«Я бы рада была отдохнуть и посидеть с вами, я устала; но вы видите, как меня выбирают, и я этому рада, и я СЧАСТЛИВА, и я всех люблю, и мы с вами всё это понимаем», — и еще многое и многое сказала эта улыбка. Когда кавалер оставил ее, Наташа побежала через залу, чтобы взять двух дам для фигур.",счастливый,счастлива,счастье
Том второй,Часть третья,XVII,119,"«Я бы рада была отдохнуть и посидеть с вами, я устала; но вы видите, как меня выбирают, и я этому рада, и я СЧАСТЛИВА, и я всех люблю, и мы с вами всё это понимаем», — и еще многое и многое сказала эта улыбка. Когда кавалер оставил ее, Наташа побежала через залу, чтобы взять двух дам для фигур.",счастливый,счастлива,счастье
Том второй,Часть третья,XVII,119,"— Так весело, как никогда в жизни! — сказала она, и князь Андрей заметил, как быстро поднялись было ее худые руки, чтоб обнять отца, и тотчас же опустились. Наташа была так счастлива, как никогда еще в жизни. Она была на той высшей ступени СЧАСТИЯ, когда человек делается вполне добр и хорош и не верит в возможность зла, неСЧАСТИЯ и горя.",счастие,счастия,счастье
Том второй,Часть третья,XVII,119,"— Так весело, как никогда в жизни! — сказала она, и князь Андрей заметил, как быстро поднялись было ее худые руки, чтоб обнять отца, и тотчас же опустились. Наташа была так СЧАСТЛИВА, как никогда еще в жизни. Она была на той высшей ступени счастия, когда человек делается вполне добр и хорош и не верит в возможность зла, несчастия и горя.",счастливый,счастлива,счастье
Том второй,Часть третья,XVII,119,"— Так весело, как никогда в жизни! — сказала она, и князь Андрей заметил, как быстро поднялись было ее худые руки, чтоб обнять отца, и тотчас же опустились. Наташа была так счастлива, как никогда еще в жизни. Она была на той высшей ступени СЧАСТИЯ, когда человек делается вполне добр и хорош и не верит в возможность зла, неСЧАСТИЯ и горя.",счастие,счастия,счастье
