volume,part,chapter,value,emphasis,keywords,keytokens,emotionwords
Том первый,Часть третья,II,48,"Среди тех ничтожно мелких, искусственных интересов, которые связывали это общество, попало простое чувство стремления красивых и здоровых молодых мужчины и женщины друг к другу. И это человеческое подавило все и парило над всем их искусственным лепетом. Шутки были невеселы, новости не интересны, оживление — очевидно поддельно. Не только они, но лакеи, служившие за столом, казалось, чувствовали то же и забывали порядок службы, заглядываясь на красавицу Элен с ее сияющим лицом и на это красное, толстое, СЧАСТЛИВОЕ и беспокойное лицо Пьера. Казалось, и огни свечей сосредоточены были только на этих двух счастливых лицах.",счастливый,счастливое,счастье
Том первый,Часть третья,II,48,"Среди тех ничтожно мелких, искусственных интересов, которые связывали это общество, попало простое чувство стремления красивых и здоровых молодых мужчины и женщины друг к другу. И это человеческое подавило все и парило над всем их искусственным лепетом. Шутки были невеселы, новости не интересны, оживление — очевидно поддельно. Не только они, но лакеи, служившие за столом, казалось, чувствовали то же и забывали порядок службы, заглядываясь на красавицу Элен с ее сияющим лицом и на это красное, толстое, счастливое и беспокойное лицо Пьера. Казалось, и огни свечей сосредоточены были только на этих двух СЧАСТЛИВЫХ лицах.",счастливый,счастливых,счастье
Том первый,Часть третья,II,48,"Среди тех ничтожно мелких, искусственных интересов, которые связывали это общество, попало простое чувство стремления красивых и здоровых молодых мужчины и женщины друг к другу. И это человеческое подавило все и парило над всем их искусственным лепетом. Шутки были невеселы, новости не интересны, оживление — очевидно поддельно. Не только они, но лакеи, служившие за столом, казалось, чувствовали то же и забывали порядок службы, заглядываясь на красавицу Элен с ее сияющим лицом и на это красное, толстое, СЧАСТЛИВОЕ и беспокойное лицо Пьера. Казалось, и огни свечей сосредоточены были только на этих двух счастливых лицах.",счастливый,счастливое,счастье
Том первый,Часть третья,II,48,"Среди тех ничтожно мелких, искусственных интересов, которые связывали это общество, попало простое чувство стремления красивых и здоровых молодых мужчины и женщины друг к другу. И это человеческое подавило все и парило над всем их искусственным лепетом. Шутки были невеселы, новости не интересны, оживление — очевидно поддельно. Не только они, но лакеи, служившие за столом, казалось, чувствовали то же и забывали порядок службы, заглядываясь на красавицу Элен с ее сияющим лицом и на это красное, толстое, счастливое и беспокойное лицо Пьера. Казалось, и огни свечей сосредоточены были только на этих двух СЧАСТЛИВЫХ лицах.",счастливый,счастливых,счастье
Том первый,Часть третья,II,48,"Пьер чувствовал, что он был центром всего, и это положение и РАДОВАЛО и стесняло его. Он находился в состоянии человека, углубленного в какое-нибудь занятие. Он ничего ясно не видел, не понимал и не слыхал. Только изредка, неожиданно, мелькали в его душе отрывочные мысли и впечатления из действительности.",радовало,радовало,радость
Том первый,Часть третья,II,48,"То вдруг ему становилось стыдно что-то. Ему неловко было, что он один занимает внимание всех, что он счастливец в глазах других, что он, с своим некрасивым лицом, какой-то Парис, обладающий Еленой. «Но, верно, это всегда так бывает и так надо, — утешал он себя. — И, впрочем, что же я сделал для этого? Когда это началось? Из Москвы я поехал вместе с князем Васильем. Тут еще ничего не было. Потом, отчего Же мне было у него не остановиться? Потом я играл с ней в карты и поднял ее ридикюль, ездил с ней кататься. Когда же это началось, когда это все сделалось?» И вот он сидит подле нее женихом; слышит, видит, чувствует ее близость, ее дыхание, ее движения, ее красоту. То вдруг ему кажется, что это не она, а он сам так необыкновенно красив, что оттого-то и смотрят так на него, и он, счастливый общим удивлением, выпрямляет грудь, поднимает голову и РАДУЕТСЯ своему счастию. Вдруг какой-то голос, чей-то знакомый голос, слышится и говорит ему что-то другой раз. Но Пьер так занят, что не понимает того, что говорят ему.",радоваться,радуется,радость
Том первый,Часть третья,II,48,"То вдруг ему становилось стыдно что-то. Ему неловко было, что он один занимает внимание всех, что он счастливец в глазах других, что он, с своим некрасивым лицом, какой-то Парис, обладающий Еленой. «Но, верно, это всегда так бывает и так надо, — утешал он себя. — И, впрочем, что же я сделал для этого? Когда это началось? Из Москвы я поехал вместе с князем Васильем. Тут еще ничего не было. Потом, отчего Же мне было у него не остановиться? Потом я играл с ней в карты и поднял ее ридикюль, ездил с ней кататься. Когда же это началось, когда это все сделалось?» И вот он сидит подле нее женихом; слышит, видит, чувствует ее близость, ее дыхание, ее движения, ее красоту. То вдруг ему кажется, что это не она, а он сам так необыкновенно красив, что оттого-то и смотрят так на него, и он, счастливый общим удивлением, выпрямляет грудь, поднимает голову и радуется своему СЧАСТИЮ. Вдруг какой-то голос, чей-то знакомый голос, слышится и говорит ему что-то другой раз. Но Пьер так занят, что не понимает того, что говорят ему.",счастие,счастию,счастье
Том первый,Часть третья,II,48,"То вдруг ему становилось стыдно что-то. Ему неловко было, что он один занимает внимание всех, что он счастливец в глазах других, что он, с своим некрасивым лицом, какой-то Парис, обладающий Еленой. «Но, верно, это всегда так бывает и так надо, — утешал он себя. — И, впрочем, что же я сделал для этого? Когда это началось? Из Москвы я поехал вместе с князем Васильем. Тут еще ничего не было. Потом, отчего Же мне было у него не остановиться? Потом я играл с ней в карты и поднял ее ридикюль, ездил с ней кататься. Когда же это началось, когда это все сделалось?» И вот он сидит подле нее женихом; слышит, видит, чувствует ее близость, ее дыхание, ее движения, ее красоту. То вдруг ему кажется, что это не она, а он сам так необыкновенно красив, что оттого-то и смотрят так на него, и он, СЧАСТЛИВЫЙ общим удивлением, выпрямляет грудь, поднимает голову и радуется своему счастию. Вдруг какой-то голос, чей-то знакомый голос, слышится и говорит ему что-то другой раз. Но Пьер так занят, что не понимает того, что говорят ему.",счастливый,счастливый,счастье
Том первый,Часть третья,II,48,"То вдруг ему становилось стыдно что-то. Ему неловко было, что он один занимает внимание всех, что он счастливец в глазах других, что он, с своим некрасивым лицом, какой-то Парис, обладающий Еленой. «Но, верно, это всегда так бывает и так надо, — утешал он себя. — И, впрочем, что же я сделал для этого? Когда это началось? Из Москвы я поехал вместе с князем Васильем. Тут еще ничего не было. Потом, отчего Же мне было у него не остановиться? Потом я играл с ней в карты и поднял ее ридикюль, ездил с ней кататься. Когда же это началось, когда это все сделалось?» И вот он сидит подле нее женихом; слышит, видит, чувствует ее близость, ее дыхание, ее движения, ее красоту. То вдруг ему кажется, что это не она, а он сам так необыкновенно красив, что оттого-то и смотрят так на него, и он, счастливый общим удивлением, выпрямляет грудь, поднимает голову и радуется своему СЧАСТИЮ. Вдруг какой-то голос, чей-то знакомый голос, слышится и говорит ему что-то другой раз. Но Пьер так занят, что не понимает того, что говорят ему.",счастие,счастию,счастье
Том первый,Часть третья,II,48,"То вдруг ему становилось стыдно что-то. Ему неловко было, что он один занимает внимание всех, что он счастливец в глазах других, что он, с своим некрасивым лицом, какой-то Парис, обладающий Еленой. «Но, верно, это всегда так бывает и так надо, — утешал он себя. — И, впрочем, что же я сделал для этого? Когда это началось? Из Москвы я поехал вместе с князем Васильем. Тут еще ничего не было. Потом, отчего Же мне было у него не остановиться? Потом я играл с ней в карты и поднял ее ридикюль, ездил с ней кататься. Когда же это началось, когда это все сделалось?» И вот он сидит подле нее женихом; слышит, видит, чувствует ее близость, ее дыхание, ее движения, ее красоту. То вдруг ему кажется, что это не она, а он сам так необыкновенно красив, что оттого-то и смотрят так на него, и он, СЧАСТЛИВЫЙ общим удивлением, выпрямляет грудь, поднимает голову и радуется своему счастию. Вдруг какой-то голос, чей-то знакомый голос, слышится и говорит ему что-то другой раз. Но Пьер так занят, что не понимает того, что говорят ему.",счастливый,счастливый,счастье
Том первый,Часть третья,II,48,"От ужина Пьер повел свою даму за другими в гостиную. Гости стали разъезжаться, и некоторые уезжали, не простившись с Элен. Как будто не желая отрывать ее от ее серьезного занятия, некоторые подходили на минуту и скорее отходили, запрещая ей провожать себя. Дипломат грустно молчал, выходя из гостиной. Ему представлялась вся тщета его дипломатической карьеры в сравнении с СЧАСТИЕМ Пьера. Старый генерал сердито проворчал на свою жену, когда она спросила его о состоянии его ноги. «Эка, старая дура, — подумал он. — Вот Елена Васильевна, так та и в пятьдесят лет красавица будет».",счастие,счастием,счастье
Том первый,Часть третья,II,48,"От ужина Пьер повел свою даму за другими в гостиную. Гости стали разъезжаться, и некоторые уезжали, не простившись с Элен. Как будто не желая отрывать ее от ее серьезного занятия, некоторые подходили на минуту и скорее отходили, запрещая ей провожать себя. Дипломат грустно молчал, выходя из гостиной. Ему представлялась вся тщета его дипломатической карьеры в сравнении с СЧАСТИЕМ Пьера. Старый генерал сердито проворчал на свою жену, когда она спросила его о состоянии его ноги. «Эка, старая дура, — подумал он. — Вот Елена Васильевна, так та и в пятьдесят лет красавица будет».",счастие,счастием,счастье
Том первый,Часть третья,II,48,Княгиня ничего не отвечала; ее мучала зависть к СЧАСТИЮ своей дочери.,счастие,счастию,счастье
Том первый,Часть третья,II,48,Княгиня ничего не отвечала; ее мучала зависть к СЧАСТИЮ своей дочери.,счастие,счастию,счастье
Том первый,Часть третья,II,48,"Пьер во время проводов гостей долго оставался один с Элен в маленькой гостиной, где они сидели. Он часто и прежде, в последние полтора месяца, оставался один с Элен, но никогда не говорил ей о любви. Теперь он чувствовал, что это было необходимо, но он никак не мог решиться на этот последний шаг. Ему было стыдно; ему казалось, что тут, подле Элен, он занимает чье-то чужое место. «Не для тебя это СЧАСТЬЕ, — говорил ему какой-то внутренний голос. — Это СЧАСТЬЕ для тех, у кого нет того, что есть у тебя». Но надо было сказать что-нибудь, и он заговорил. Он спросил у нее, довольна ли она нынешним вечером? Она, как и всегда, с простотой своей отвечала, что нынешние именины были для нее одними из самых приятных.",счастие,счастье,счастье
Том первый,Часть третья,II,48,"Пьер во время проводов гостей долго оставался один с Элен в маленькой гостиной, где они сидели. Он часто и прежде, в последние полтора месяца, оставался один с Элен, но никогда не говорил ей о любви. Теперь он чувствовал, что это было необходимо, но он никак не мог решиться на этот последний шаг. Ему было стыдно; ему казалось, что тут, подле Элен, он занимает чье-то чужое место. «Не для тебя это СЧАСТЬЕ, — говорил ему какой-то внутренний голос. — Это СЧАСТЬЕ для тех, у кого нет того, что есть у тебя». Но надо было сказать что-нибудь, и он заговорил. Он спросил у нее, довольна ли она нынешним вечером? Она, как и всегда, с простотой своей отвечала, что нынешние именины были для нее одними из самых приятных.",счастие,счастье,счастье
Том первый,Часть третья,II,48,"Пьер во время проводов гостей долго оставался один с Элен в маленькой гостиной, где они сидели. Он часто и прежде, в последние полтора месяца, оставался один с Элен, но никогда не говорил ей о любви. Теперь он чувствовал, что это было необходимо, но он никак не мог решиться на этот последний шаг. Ему было стыдно; ему казалось, что тут, подле Элен, он занимает чье-то чужое место. «Не для тебя это СЧАСТЬЕ, — говорил ему какой-то внутренний голос. — Это СЧАСТЬЕ для тех, у кого нет того, что есть у тебя». Но надо было сказать что-нибудь, и он заговорил. Он спросил у нее, довольна ли она нынешним вечером? Она, как и всегда, с простотой своей отвечала, что нынешние именины были для нее одними из самых приятных.",счастие,счастье,счастье
Том первый,Часть третья,II,48,"Пьер во время проводов гостей долго оставался один с Элен в маленькой гостиной, где они сидели. Он часто и прежде, в последние полтора месяца, оставался один с Элен, но никогда не говорил ей о любви. Теперь он чувствовал, что это было необходимо, но он никак не мог решиться на этот последний шаг. Ему было стыдно; ему казалось, что тут, подле Элен, он занимает чье-то чужое место. «Не для тебя это СЧАСТЬЕ, — говорил ему какой-то внутренний голос. — Это СЧАСТЬЕ для тех, у кого нет того, что есть у тебя». Но надо было сказать что-нибудь, и он заговорил. Он спросил у нее, довольна ли она нынешним вечером? Она, как и всегда, с простотой своей отвечала, что нынешние именины были для нее одними из самых приятных.",счастие,счастье,счастье
Том первый,Часть третья,II,48,"Князь Василий нахмурился, сморщил рот на сторону, щеки его запрыгали с свойственным ему неприятным, грубым выражением; он, встряхнувшись, встал, закинул назад голову и решительными шагами, мимо дам, прошел в маленькую гостиную. Он скорыми шагами, РАДОСТНО подошел к Пьеру. Лицо князя было так необыкновенно-торжественно, что Пьер испуганно встал, увидав его.",радостно,радостно,радость
Том первый,Часть третья,II,48,"Князь Василий нахмурился, сморщил рот на сторону, щеки его запрыгали с свойственным ему неприятным, грубым выражением; он, встряхнувшись, встал, закинул назад голову и решительными шагами, мимо дам, прошел в маленькую гостиную. Он скорыми шагами, РАДОСТНО подошел к Пьеру. Лицо князя было так необыкновенно-торжественно, что Пьер испуганно встал, увидав его.",радостно,радостно,радость
Том первый,Часть третья,II,48,"— Слава Богу! — сказал он. — Жена мне все сказала! — Он обнял одною рукой Пьера, другою — дочь. — Друг мой Леля! Я очень, очень РАД. — Голос его задрожал. — Я любил твоего отца... и она будет тебе хорошая жена... Бог да благословит вас!..",рад,рад,радость
Том первый,Часть третья,II,48,"Через полтора месяца он был обвенчан и поселился, как говорили, СЧАСТЛИВЫМ обладателем красавицы жены и миллионов в большом петербургском, заново отделанном доме графов Безуховых.",счастливый,счастливым,счастье
Том первый,Часть третья,II,48,"Через полтора месяца он был обвенчан и поселился, как говорили, СЧАСТЛИВЫМ обладателем красавицы жены и миллионов в большом петербургском, заново отделанном доме графов Безуховых.",счастливый,счастливым,счастье
Том первый,Часть третья,III,49,"— Нет, это нельзя, — сказала она решительно, всплеснув руками. — Non, Marie, décidément ça ne vous va pas. Je vous aime mieux dans votre petite robe grise de tous les jours. Non, de grâce, faites cela pour moi 8. Катя, — сказала она горничной, — принеси княжне серенькое платье, и посмотрите, m-lle Bourienne, как я это устрою, — сказала она с улыбкой предвкушения артистической РАДОСТИ.",радость,радости,радость
Том первый,Часть третья,III,49,"Княжна Марья осталась одна. Она не исполнила желания Лизы и не только не переменила прически, но и не взглянула на себя в зеркало. Она, бессильно опустив глаза и руки, молча сидела и думала. Ей представлялся муж, мужчина, сильное, преобладающее и непонятно-привлекательное существо, переносящее ее вдруг в свой, в совершенно другой, СЧАСТЛИВЫЙ мир. Ребенок свой, такой, какого она видела вчера у дочери кормилицы, — представлялся ей у своей собственной груди. Муж стоит и нежно смотрит на нее и ребенка. «Но нет, это невозможно, я слишком дурна», — думала она.",счастливый,счастливый,счастье
Том первый,Часть третья,III,49,"Княжна Марья осталась одна. Она не исполнила желания Лизы и не только не переменила прически, но и не взглянула на себя в зеркало. Она, бессильно опустив глаза и руки, молча сидела и думала. Ей представлялся муж, мужчина, сильное, преобладающее и непонятно-привлекательное существо, переносящее ее вдруг в свой, в совершенно другой, СЧАСТЛИВЫЙ мир. Ребенок свой, такой, какого она видела вчера у дочери кормилицы, — представлялся ей у своей собственной груди. Муж стоит и нежно смотрит на нее и ребенка. «Но нет, это невозможно, я слишком дурна», — думала она.",счастливый,счастливый,счастье
Том первый,Часть третья,III,49,"Она очнулась и ужаснулась тому, о чем она думала. И прежде чем идти вниз, она встала, вошла в образную и, устремив на освещенный лампадкой черный лик большого образа Спасителя, простояла перед ним несколько минут с сложенными руками. В душе княжны Марьи было мучительное сомнение. Возможна ли для нее РАДОСТЬ любви, земной любви к мужчине? В помышлениях о браке княжне Марье мечталось и семейное счастие, и дети, но главною, сильнейшею и затаенною ее мечтой была любовь земная. Чувство было тем сильнее, чем более она старалась скрывать его от других и даже от самой себя. «Боже мой, — говорила она, — как мне подавить в сердце своем эти мысли дьявола? Как мне отказаться так, навсегда, от злых помыслов, чтобы спокойно исполнять твою волю?» И едва она сделала этот вопрос, как Бог уже отвечал ей в ее собственном сердце: «Не желай ничего для себя; не ищи, не волнуйся, не завидуй. Будущее людей и твоя судьба должна быть неизвестна тебе; но живи так, чтобы быть готовой ко всему. Если Богу угодно будет испытать тебя в обязанностях брака, будь готова исполнить его волю». С этой успокоительною мыслью (но все-таки с надеждой на исполнение своей запрещенной земной мечты) княжна Марья, вздохнув, перекрестилась и сошла вниз, не думая ни о своем платье, ни о прическе, ни о том, как она войдет и что скажет. Что могло все это значить в сравнении с предопределением Бога, без воли которого не падет ни один волос с головы человеческой.",радость,радость,радость
Том первый,Часть третья,III,49,"Она очнулась и ужаснулась тому, о чем она думала. И прежде чем идти вниз, она встала, вошла в образную и, устремив на освещенный лампадкой черный лик большого образа Спасителя, простояла перед ним несколько минут с сложенными руками. В душе княжны Марьи было мучительное сомнение. Возможна ли для нее радость любви, земной любви к мужчине? В помышлениях о браке княжне Марье мечталось и семейное СЧАСТИЕ, и дети, но главною, сильнейшею и затаенною ее мечтой была любовь земная. Чувство было тем сильнее, чем более она старалась скрывать его от других и даже от самой себя. «Боже мой, — говорила она, — как мне подавить в сердце своем эти мысли дьявола? Как мне отказаться так, навсегда, от злых помыслов, чтобы спокойно исполнять твою волю?» И едва она сделала этот вопрос, как Бог уже отвечал ей в ее собственном сердце: «Не желай ничего для себя; не ищи, не волнуйся, не завидуй. Будущее людей и твоя судьба должна быть неизвестна тебе; но живи так, чтобы быть готовой ко всему. Если Богу угодно будет испытать тебя в обязанностях брака, будь готова исполнить его волю». С этой успокоительною мыслью (но все-таки с надеждой на исполнение своей запрещенной земной мечты) княжна Марья, вздохнув, перекрестилась и сошла вниз, не думая ни о своем платье, ни о прическе, ни о том, как она войдет и что скажет. Что могло все это значить в сравнении с предопределением Бога, без воли которого не падет ни один волос с головы человеческой.",счастие,счастие,счастье
Том первый,Часть третья,III,49,"Она очнулась и ужаснулась тому, о чем она думала. И прежде чем идти вниз, она встала, вошла в образную и, устремив на освещенный лампадкой черный лик большого образа Спасителя, простояла перед ним несколько минут с сложенными руками. В душе княжны Марьи было мучительное сомнение. Возможна ли для нее радость любви, земной любви к мужчине? В помышлениях о браке княжне Марье мечталось и семейное СЧАСТИЕ, и дети, но главною, сильнейшею и затаенною ее мечтой была любовь земная. Чувство было тем сильнее, чем более она старалась скрывать его от других и даже от самой себя. «Боже мой, — говорила она, — как мне подавить в сердце своем эти мысли дьявола? Как мне отказаться так, навсегда, от злых помыслов, чтобы спокойно исполнять твою волю?» И едва она сделала этот вопрос, как Бог уже отвечал ей в ее собственном сердце: «Не желай ничего для себя; не ищи, не волнуйся, не завидуй. Будущее людей и твоя судьба должна быть неизвестна тебе; но живи так, чтобы быть готовой ко всему. Если Богу угодно будет испытать тебя в обязанностях брака, будь готова исполнить его волю». С этой успокоительною мыслью (но все-таки с надеждой на исполнение своей запрещенной земной мечты) княжна Марья, вздохнув, перекрестилась и сошла вниз, не думая ни о своем платье, ни о прическе, ни о том, как она войдет и что скажет. Что могло все это значить в сравнении с предопределением Бога, без воли которого не падет ни один волос с головы человеческой.",счастие,счастие,счастье
Том первый,Часть третья,IV,50,"Когда княжна Марья взошла в комнату, князь Василий с сыном уже были в гостиной, разговаривая с маленькой княгиней и m-lle Bourienne. Когда она вошла своей тяжелой походкой, ступая на пятки, мужчины и m-lle Bourienne приподнялись, и маленькая княжна, указывая на нее мужчинам, сказала: «Voilà Marie!» 1 Княжна Марья видела всех, и подробно видела. Она видела лицо князя Василья, на мгновенье серьезно остановившееся при виде княжны и тотчас же улыбнувшееся, и лицо маленькой княгини, читавшей с любопытством на лицах гостей впечатление, которое произведет на них Marie. Она видела и m-lle Bourienne с ее лентой и красивым лицом и оживленным, как никогда, взглядом, устремленным на него; но она не могла видеть его, она видела только что-то большое, яркое и прекрасное, подвинувшееся к ней, когда она вошла в комнату. Сначала к ней подошел князь Василий, и она поцеловала плешивую голову, наклонившуюся над ее рукой, и отвечала на его слова, что она, напротив, очень хорошо помнит его. Потом к ней подошел Анатоль. Она все еще не видала его. Она только почувствовала нежную руку, твердо взявшую ее руку, и чуть дотронулась до белого лба, над которым были припомажены прекрасные русые волосы. Когда она взглянула на него, красота его поразила ее. Анатоль, заложив большой палец правой руки за застегнутую пуговицу мундира, с выгнутой вперед грудью, а назад — спиною, покачивая одной отставленной ногой и слегка склонив голову, молча, весело глядел на княжну, видимо, совершенно о ней не думая. Анатоль был не находчив, не быстр и не красноречив в разговорах, но у него зато была драгоценная для света способность спокойствия и ничем не изменяемая уверенность. Замолчи при первом знакомстве несамоуверенный человек и выкажи сознание неприличности этого молчания и желание найти что-нибудь, и будет нехорошо; но Анатоль молчал, покачивал ногой, весело наблюдая прическу княжны. Видно было, что он так спокойно мог молчать очень долго. «Ежели кому неловко от молчания, так разговаривайте, а мне не хочется», как будто говорил его вид. Кроме того, в обращении с женщинами у Анатоля была та манера, которая более всего внушает в женщинах любопытство, страх и даже любовь, — манера презрительного сознания своего превосходства. Как будто он говорил им своим видом: «Знаю вас, знаю, да что с вами возиться? А уж вы бы РАДЫ!» Может быть, что он этого не думал, встречаясь с женщинами (и даже вероятно, что нет, потому что он вообще мало думал), но такой у него был вид и такая манера. Княжна почувствовала это и, как будто желая ему показать, что она и не смеет думать о том, чтобы занять его, обратилась к старому князю. Разговор шел общий и оживленный благодаря голоску и губке с усиками, поднимавшейся над белыми зубами маленькой княгини. Она встретила князя Василья с тем приемом шуточки, который часто употребляется болтливо-веселыми людьми и который состоит в том, что между человеком, с которым так обращаются, и собой предполагают какие-то давно установившиеся шуточки и веселые, отчасти не всем известные, забавные воспоминания, тогда как никаких таких воспоминаний нет, как их и не было между маленькой княгиней и князем Васильем. Князь Василий охотно поддался этому тону; маленькая княгиня вовлекла в это воспоминание никогда не бывших смешных происшествий и Анатоля, которого она почти не знала.",рад,рады,радость
Том первый,Часть третья,IV,50,"Старый князь неторопливо одевался в кабинете, хмурясь и обдумывая то, что ему делать. Приезд этих гостей сердил его. «Что мне князь Василий и его сынок? Князь Василий болтунишка, пустой, ну и сын хорош должен быть», — ворчал он про себя. Его сердило то, что приезд этих гостей поднимал в его душе нерешенный, постоянно заглушаемый вопрос, — вопрос, насчет которого старый князь всегда сам себя обманывал. Вопрос состоял в том, решится ли он когда-либо расстаться с княжной Марьей и отдать ее мужу. Князь никогда прямо не решался задавать себе этот вопрос, зная вперед, что он ответил бы по справедливости, а справедливость противоречила больше чем чувству, а всей возможности его жизни. Жизнь без княжны Марьи князю Николаю Андреевичу, несмотря на то, что он, казалось, мало дорожил ею, была немыслима. «И к чему ей выходить замуж? — думал он. — Наверно, быть несчастною. Вон Лиза за Андреем (лучше мужа теперь, кажется, трудно найти), а разве она довольна своей судьбой? И кто ее возьмет из любви? Дурна, неловка. Возьмут за связи, за богатство. И разве не живут в девках? Еще СЧАСТЛИВЕЕ!» Так думал, одеваясь, князь Николай Андреевич, а вместе с тем все откладываемый вопрос требовал немедленного решения. Князь Василий привез своего сына, очевидно, с намерением сделать предложение и, вероятно, нынче или завтра потребует прямого ответа. Имя, положение в свете приличное. «Что ж, я не прочь, — говорил сам себе князь, — но пусть он будет стоить ее. Вот это-то мы и посмотрим».",счастливый,счастливее,счастье
